Gene_ID,Domain_ID,Annotation_Type
Ca_11441,PF13812,Pfam
Ca_11441,PF14432,Pfam
Ca_11442,PF03219,Pfam
Ca_11443,PF01661,Pfam
Ca_11444,PF01612,Pfam
Ca_11444,PF01927,Pfam
Ca_11445,PF00628,Pfam
Ca_11446,PF00400,Pfam
Ca_11447,PF13561,Pfam
Ca_11448,PF00332,Pfam
Ca_11449,PF13499,Pfam
Ca_11451,PF12697,Pfam
Ca_11453,PF05097,Pfam
Ca_11454,PF00612,Pfam
Ca_11454,PF13178,Pfam
Ca_11455,PF13589,Pfam
Ca_11456,PF02373,Pfam
Ca_11456,PF08879,Pfam
Ca_11457,PF03145,Pfam
Ca_11458,PF01095,Pfam
Ca_11458,PF04043,Pfam
Ca_11459,PF04043,Pfam
Ca_11460,PF03007,Pfam
Ca_11460,PF06974,Pfam
Ca_11461,PF04969,Pfam
Ca_11462,PF06203,Pfam
Ca_11463,PF00628,Pfam
Ca_11463,PF00855,Pfam
Ca_11463,PF00856,Pfam
Ca_11463,PF13831,Pfam
Ca_11463,PF13832,Pfam
Ca_11464,PF04258,Pfam
Ca_11465,PF01694,Pfam
Ca_11466,PF12854,Pfam
Ca_11466,PF13041,Pfam
Ca_11467,PF04117,Pfam
Ca_11468,PF01535,Pfam
Ca_11468,PF13041,Pfam
Ca_11469,PF01866,Pfam
Ca_11470,PF00743,Pfam
Ca_11471,PF03181,Pfam
Ca_11472,PF00270,Pfam
Ca_11472,PF00271,Pfam
Ca_11472,PF00476,Pfam
Ca_11473,PF01426,Pfam
Ca_11475,PF01152,Pfam
Ca_11476,PF02365,Pfam
Ca_11477,PF00168,Pfam
Ca_11478,PF00249,Pfam
Ca_11479,PF00144,Pfam
Ca_11479,PF03109,Pfam
Ca_11479,PF06176,Pfam
Ca_11480,PF00170,Pfam
Ca_11480,PF12498,Pfam
Ca_11481,PF01399,Pfam
Ca_11482,PF04654,Pfam
Ca_11483,PF09258,Pfam
Ca_11484,PF00288,Pfam
Ca_11484,PF10509,Pfam
Ca_11484,PF13528,Pfam
Ca_11485,PF00854,Pfam
Ca_11486,PF04752,Pfam
Ca_11487,PF00398,Pfam
Ca_11488,PF07719,Pfam
Ca_11488,PF13414,Pfam
Ca_11489,PF13837,Pfam
Ca_11490,PF12056,Pfam
Ca_11491,PF00069,Pfam
Ca_11491,PF08263,Pfam
Ca_11491,PF13855,Pfam
Ca_11492,PF00069,Pfam
Ca_11492,PF00582,Pfam
Ca_11493,PF01131,Pfam
Ca_11493,PF01396,Pfam
Ca_11493,PF01751,Pfam
Ca_11493,PF13368,Pfam
Ca_11494,PF00076,Pfam
Ca_11494,PF00098,Pfam
Ca_11495,PF01370,Pfam
Ca_11495,PF04321,Pfam
Ca_11497,PF03106,Pfam
Ca_11497,PF10533,Pfam
Ca_11498,PF03081,Pfam
Ca_11500,PF01535,Pfam
Ca_11500,PF13041,Pfam
Ca_11502,PF13639,Pfam
Ca_11503,PF12767,Pfam
Ca_11505,PF12767,Pfam
Ca_11506,PF01535,Pfam
Ca_11506,PF13041,Pfam
Ca_11507,PF00122,Pfam
Ca_11507,PF00690,Pfam
Ca_11507,PF00702,Pfam
Ca_11508,PF00141,Pfam
Ca_11509,PF00122,Pfam
Ca_11509,PF00690,Pfam
Ca_11509,PF00702,Pfam
Ca_11510,PF00132,Pfam
Ca_11510,PF00483,Pfam
Ca_11510,PF02020,Pfam
Ca_11511,PF12756,Pfam
Ca_11512,PF02270,Pfam
Ca_11514,PF07800,Pfam
Ca_11515,PF03109,Pfam
Ca_11516,PF01336,Pfam
Ca_11516,PF08784,Pfam
Ca_11521,PF02485,Pfam
Ca_11522,PF04755,Pfam
Ca_11523,PF02590,Pfam
Ca_11524,PF10058,Pfam
Ca_11525,PF01535,Pfam
Ca_11525,PF12854,Pfam
Ca_11525,PF13041,Pfam
Ca_11526,PF00443,Pfam
Ca_11527,PF00631,Pfam
Ca_11528,PF01795,Pfam
Ca_11529,PF09366,Pfam
Ca_11530,PF08312,Pfam
Ca_11531,PF01137,Pfam
Ca_11531,PF05189,Pfam
Ca_11532,PF05185,Pfam
Ca_11533,PF05185,Pfam
Ca_11534,PF05185,Pfam
Ca_11535,PF06749,Pfam
Ca_11536,PF00332,Pfam
Ca_11536,PF07983,Pfam
Ca_11537,PF04493,Pfam
Ca_11538,PF04570,Pfam
Ca_11539,PF05495,Pfam
Ca_11539,PF13639,Pfam
Ca_11539,PF14599,Pfam
Ca_11542,PF00916,Pfam
Ca_11543,PF07645,Pfam
Ca_11543,PF07714,Pfam
Ca_11543,PF13947,Pfam
Ca_11544,PF00916,Pfam
Ca_11545,PF01412,Pfam
Ca_11546,PF10513,Pfam
Ca_11547,PF04357,Pfam
Ca_11549,PF13639,Pfam
Ca_11550,PF01603,Pfam
Ca_11552,PF00134,Pfam
Ca_11552,PF02984,Pfam
Ca_11553,PF00111,Pfam
Ca_11554,PF01535,Pfam
Ca_11554,PF13041,Pfam
Ca_11555,PF03171,Pfam
Ca_11555,PF14226,Pfam
Ca_11556,PF03171,Pfam
Ca_11556,PF14226,Pfam
Ca_11557,PF00400,Pfam
Ca_11557,PF08513,Pfam
Ca_11558,PF00743,Pfam
Ca_11559,PF00005,Pfam
Ca_11559,PF01061,Pfam
Ca_11559,PF08370,Pfam
Ca_11559,PF14510,Pfam
Ca_11560,PF00005,Pfam
Ca_11560,PF01061,Pfam
Ca_11560,PF08370,Pfam
Ca_11560,PF14510,Pfam
Ca_11561,PF02458,Pfam
Ca_11562,PF00137,Pfam
Ca_11563,PF01494,Pfam
Ca_11564,PF03372,Pfam
Ca_11565,PF00125,Pfam
Ca_11566,PF00955,Pfam
Ca_11567,PF00027,Pfam
Ca_11567,PF00520,Pfam
Ca_11567,PF11834,Pfam
Ca_11567,PF12796,Pfam
Ca_11568,PF02271,Pfam
Ca_11569,PF04862,Pfam
Ca_11570,PF00160,Pfam
Ca_11571,PF14432,Pfam
Ca_11572,PF00295,Pfam
Ca_11573,PF03638,Pfam
Ca_11574,PF00153,Pfam
Ca_11576,PF03969,Pfam
Ca_11577,PF01535,Pfam
Ca_11577,PF13041,Pfam
Ca_11577,PF13812,Pfam
Ca_11577,PF14432,Pfam
Ca_11578,PF00295,Pfam
Ca_11579,PF14432,Pfam
Ca_11580,PF00295,Pfam
Ca_11581,PF00270,Pfam
Ca_11581,PF00271,Pfam
Ca_11582,PF07859,Pfam
Ca_11583,PF03105,Pfam
Ca_11584,PF00847,Pfam
Ca_11585,PF13259,Pfam
Ca_11586,PF00560,Pfam
Ca_11586,PF00646,Pfam
Ca_11586,PF13516,Pfam
Ca_11587,PF06886,Pfam
Ca_11588,PF01453,Pfam
Ca_11589,PF03151,Pfam
Ca_11591,PF07714,Pfam
Ca_11593,PF14547,Pfam
Ca_11594,PF03016,Pfam
Ca_11595,PF00892,Pfam
Ca_11596,PF01762,Pfam
Ca_11596,PF13334,Pfam
Ca_11597,PF00400,Pfam
Ca_11598,PF01875,Pfam
Ca_11599,PF00036,Pfam
Ca_11599,PF00564,Pfam
Ca_11599,PF13202,Pfam
Ca_11599,PF13414,Pfam
Ca_11599,PF13833,Pfam
Ca_11602,PF00856,Pfam
Ca_11602,PF13831,Pfam
Ca_11602,PF13832,Pfam
Ca_11605,PF03789,Pfam
Ca_11605,PF03790,Pfam
Ca_11605,PF03791,Pfam
Ca_11605,PF05920,Pfam
Ca_11606,PF08626,Pfam
Ca_11607,PF04427,Pfam
Ca_11609,PF09713,Pfam
Ca_11610,PF05916,Pfam
Ca_11611,PF08568,Pfam
Ca_11612,PF00069,Pfam
Ca_11613,PF00155,Pfam
Ca_11614,PF00847,Pfam
Ca_11615,PF05903,Pfam
Ca_11618,PF00704,Pfam
Ca_11619,PF00072,Pfam
Ca_11619,PF00249,Pfam
Ca_11620,PF00176,Pfam
Ca_11620,PF00271,Pfam
Ca_11620,PF00385,Pfam
Ca_11620,PF06461,Pfam
Ca_11620,PF06465,Pfam
Ca_11620,PF08074,Pfam
Ca_11623,PF00443,Pfam
Ca_11623,PF02148,Pfam
Ca_11624,PF03092,Pfam
Ca_11625,PF00069,Pfam
Ca_11625,PF00139,Pfam
Ca_11626,PF01133,Pfam
Ca_11627,PF03092,Pfam
Ca_11628,PF00255,Pfam
Ca_11629,PF00481,Pfam
Ca_11630,PF04525,Pfam
Ca_11631,PF00152,Pfam
Ca_11631,PF01336,Pfam
Ca_11632,PF04000,Pfam
Ca_11633,PF02298,Pfam
Ca_11635,PF00892,Pfam
Ca_11636,PF00892,Pfam
Ca_11637,PF02990,Pfam
Ca_11638,PF00651,Pfam
Ca_11638,PF03000,Pfam
Ca_11639,PF00378,Pfam
Ca_11639,PF13766,Pfam
Ca_11640,PF01817,Pfam
Ca_11641,PF02181,Pfam
Ca_11641,PF10409,Pfam
Ca_11642,PF03106,Pfam
Ca_11643,PF03106,Pfam
Ca_11644,PF00295,Pfam
Ca_11644,PF05097,Pfam
Ca_11645,PF00069,Pfam
Ca_11645,PF03822,Pfam
Ca_11646,PF06417,Pfam
Ca_11647,PF04101,Pfam
Ca_11647,PF06925,Pfam
Ca_11649,PF00481,Pfam
Ca_11650,PF00643,Pfam
Ca_11650,PF06203,Pfam
Ca_11652,PF00072,Pfam
Ca_11652,PF00512,Pfam
Ca_11652,PF02518,Pfam
Ca_11653,PF00443,Pfam
Ca_11653,PF01753,Pfam
Ca_11654,PF08241,Pfam
Ca_11655,PF00646,Pfam
Ca_11656,PF13639,Pfam
Ca_11657,PF13532,Pfam
Ca_11658,PF07082,Pfam
Ca_11660,PF00847,Pfam
Ca_11661,PF01713,Pfam
Ca_11661,PF08590,Pfam
Ca_11662,PF07911,Pfam
Ca_11663,PF04145,Pfam
Ca_11664,PF05462,Pfam
Ca_11665,PF07714,Pfam
Ca_11667,PF00481,Pfam
Ca_11668,PF13359,Pfam
Ca_11669,PF00069,Pfam
Ca_11670,PF10358,Pfam
Ca_11671,PF03106,Pfam
Ca_11672,PF00400,Pfam
Ca_11673,PF04777,Pfam
Ca_11674,PF00628,Pfam
Ca_11674,PF12165,Pfam
Ca_11676,PF01564,Pfam
Ca_11677,PF06596,Pfam
Ca_11678,PF04757,Pfam
Ca_11678,PF13639,Pfam
Ca_11679,PF01565,Pfam
Ca_11679,PF09265,Pfam
Ca_11680,PF12937,Pfam
Ca_11682,PF00069,Pfam
Ca_11682,PF00560,Pfam
Ca_11682,PF08263,Pfam
Ca_11682,PF13516,Pfam
Ca_11682,PF13855,Pfam
Ca_11683,PF00168,Pfam
Ca_11683,PF08372,Pfam
Ca_11684,PF00063,Pfam
Ca_11684,PF00612,Pfam
Ca_11684,PF01843,Pfam
Ca_11684,PF02736,Pfam
Ca_11686,PF02431,Pfam
Ca_11687,PF00503,Pfam
Ca_11688,PF08242,Pfam
Ca_11688,PF10294,Pfam
Ca_11689,PF12023,Pfam
Ca_11690,PF05653,Pfam
Ca_11691,PF03641,Pfam
Ca_11693,PF00067,Pfam
Ca_11694,PF00462,Pfam
Ca_11695,PF00251,Pfam
Ca_11695,PF08244,Pfam
Ca_11697,PF00251,Pfam
Ca_11697,PF08244,Pfam
Ca_11699,PF12695,Pfam
Ca_11700,PF00173,Pfam
Ca_11700,PF00487,Pfam
Ca_11701,PF05875,Pfam
Ca_11702,PF05553,Pfam
Ca_11703,PF10609,Pfam
Ca_11703,PF13614,Pfam
Ca_11704,PF02535,Pfam
Ca_11705,PF00320,Pfam
Ca_11706,PF00931,Pfam
Ca_11706,PF12799,Pfam
Ca_11707,PF02347,Pfam
Ca_11708,PF02362,Pfam
Ca_11709,PF02362,Pfam
Ca_11710,PF02362,Pfam
Ca_11714,PF14381,Pfam
Ca_11715,PF07714,Pfam
Ca_11716,PF06799,Pfam
Ca_11717,PF05608,Pfam
Ca_11719,PF13405,Pfam
Ca_11719,PF13499,Pfam
Ca_11720,PF00850,Pfam
Ca_11721,PF00999,Pfam
Ca_11722,PF10604,Pfam
Ca_11724,PF05920,Pfam
Ca_11724,PF07526,Pfam
Ca_11725,PF03096,Pfam
Ca_11727,PF03399,Pfam
Ca_11728,PF00013,Pfam
Ca_11729,PF04884,Pfam
Ca_11730,PF00481,Pfam
Ca_11731,PF10258,Pfam
Ca_11733,PF02362,Pfam
Ca_11734,PF01650,Pfam
Ca_11736,PF07797,Pfam
Ca_11737,PF00179,Pfam
Ca_11739,PF02485,Pfam
Ca_11739,PF05907,Pfam
Ca_11740,PF03080,Pfam
Ca_11740,PF14365,Pfam
Ca_11742,PF00013,Pfam
Ca_11742,PF01612,Pfam
Ca_11743,PF01417,Pfam
Ca_11744,PF00249,Pfam
Ca_11745,PF00331,Pfam
Ca_11745,PF02018,Pfam
Ca_11746,PF03789,Pfam
Ca_11746,PF03790,Pfam
Ca_11746,PF03791,Pfam
Ca_11746,PF05920,Pfam
Ca_11747,PF00046,Pfam
Ca_11747,PF02183,Pfam
Ca_11748,PF00249,Pfam
Ca_11750,PF02714,Pfam
Ca_11750,PF13967,Pfam
Ca_11751,PF00226,Pfam
Ca_11752,PF08491,Pfam
Ca_11752,PF13450,Pfam
Ca_11755,PF00410,Pfam
Ca_11756,PF01490,Pfam
Ca_11757,PF00010,Pfam
Ca_11758,PF00118,Pfam
Ca_11759,PF00847,Pfam
Ca_11760,PF11255,Pfam
Ca_11761,PF08879,Pfam
Ca_11761,PF08880,Pfam
Ca_11763,PF00397,Pfam
Ca_11763,PF01846,Pfam
Ca_11765,PF00225,Pfam
Ca_11766,PF00170,Pfam
Ca_11768,PF06404,Pfam
Ca_11769,PF06404,Pfam
Ca_11770,PF06404,Pfam
Ca_11771,PF04564,Pfam
Ca_11773,PF00847,Pfam
Ca_11775,PF00400,Pfam
Ca_11778,PF03081,Pfam
Ca_11780,PF00646,Pfam
Ca_11781,PF00412,Pfam
Ca_11785,PF07719,Pfam
Ca_11786,PF12697,Pfam
Ca_11787,PF00514,Pfam
Ca_11788,PF01301,Pfam
Ca_11789,PF01459,Pfam
Ca_11790,PF00646,Pfam
Ca_11791,PF07744,Pfam
Ca_11792,PF00010,Pfam
Ca_11793,PF13912,Pfam
Ca_11796,PF04484,Pfam
Ca_11798,PF00036,Pfam
Ca_11799,PF00887,Pfam
Ca_11800,PF00082,Pfam
Ca_11800,PF02225,Pfam
Ca_11800,PF05922,Pfam
Ca_11801,PF09177,Pfam
Ca_11803,PF04788,Pfam
Ca_11804,PF13920,Pfam
Ca_11805,PF02704,Pfam
Ca_11806,PF00134,Pfam
Ca_11806,PF02984,Pfam
Ca_11808,PF13943,Pfam
Ca_11809,PF03629,Pfam
Ca_11810,PF01112,Pfam
Ca_11811,PF00646,Pfam
Ca_11811,PF13516,Pfam
Ca_11812,PF04193,Pfam
Ca_11813,PF14215,Pfam
Ca_11815,PF00112,Pfam
Ca_11815,PF00396,Pfam
Ca_11815,PF08246,Pfam
Ca_11816,PF00560,Pfam
Ca_11818,PF00225,Pfam
Ca_11819,PF00155,Pfam
Ca_11820,PF00622,Pfam
Ca_11822,PF00847,Pfam
Ca_11824,PF00046,Pfam
Ca_11825,PF00076,Pfam
Ca_11825,PF00658,Pfam
Ca_11826,PF13639,Pfam
Ca_11827,PF00010,Pfam
Ca_11828,PF13920,Pfam
Ca_11829,PF01764,Pfam
Ca_11830,PF01764,Pfam
Ca_11831,PF01764,Pfam
Ca_11832,PF01764,Pfam
Ca_11833,PF03763,Pfam
Ca_11834,PF09445,Pfam
Ca_11835,PF00069,Pfam
Ca_11837,PF00067,Pfam
Ca_11838,PF02036,Pfam
Ca_11839,PF00128,Pfam
Ca_11839,PF07821,Pfam
Ca_11840,PF00128,Pfam
Ca_11840,PF07821,Pfam
Ca_11841,PF05701,Pfam
Ca_11842,PF00128,Pfam
Ca_11842,PF07821,Pfam
Ca_11843,PF05701,Pfam
Ca_11844,PF05701,Pfam
Ca_11845,PF01501,Pfam
Ca_11848,PF13202,Pfam
Ca_11849,PF04571,Pfam
Ca_11849,PF08235,Pfam
Ca_11851,PF00481,Pfam
Ca_11853,PF14295,Pfam
Ca_11856,PF14290,Pfam
Ca_11857,PF01734,Pfam
Ca_11858,PF07819,Pfam
Ca_11859,PF01126,Pfam
Ca_11860,PF00685,Pfam
Ca_11861,PF00149,Pfam
Ca_11862,PF00076,Pfam
Ca_11863,PF00450,Pfam
Ca_11864,PF04784,Pfam
Ca_11864,PF14389,Pfam
Ca_11865,PF07816,Pfam
Ca_11866,PF00436,Pfam
Ca_11868,PF00560,Pfam
Ca_11868,PF00931,Pfam
Ca_11868,PF05659,Pfam
Ca_11869,PF00931,Pfam
Ca_11869,PF05659,Pfam
Ca_11870,PF00860,Pfam
Ca_11872,PF02362,Pfam
Ca_11873,PF02362,Pfam
Ca_11874,PF00249,Pfam
Ca_11875,PF07714,Pfam
Ca_11876,PF00400,Pfam
Ca_11878,PF00067,Pfam
Ca_11879,PF09763,Pfam
Ca_11879,PF15277,Pfam
Ca_11880,PF04765,Pfam
Ca_11881,PF00380,Pfam
Ca_11882,PF01554,Pfam
Ca_11883,PF00646,Pfam
Ca_11883,PF07723,Pfam
Ca_11884,PF00412,Pfam
Ca_11884,PF03372,Pfam
Ca_11884,PF12315,Pfam
Ca_11885,PF01501,Pfam
Ca_11886,PF00097,Pfam
Ca_11887,PF01151,Pfam
Ca_11888,PF01553,Pfam
Ca_11889,PF00314,Pfam
Ca_11890,PF01457,Pfam
Ca_11891,PF04678,Pfam
Ca_11892,PF13867,Pfam
Ca_11893,PF05063,Pfam
Ca_11894,PF05648,Pfam
Ca_11895,PF01553,Pfam
Ca_11896,PF05903,Pfam
Ca_11897,PF03407,Pfam
Ca_11898,PF07228,Pfam
Ca_11901,PF04788,Pfam
Ca_11902,PF02213,Pfam
Ca_11903,PF04367,Pfam
Ca_11904,PF00332,Pfam
Ca_11905,PF01294,Pfam
Ca_11907,PF05699,Pfam
Ca_11908,PF00650,Pfam
Ca_11908,PF03765,Pfam
Ca_11910,PF02178,Pfam
Ca_11911,PF00258,Pfam
Ca_11911,PF04055,Pfam
Ca_11911,PF08608,Pfam
Ca_11912,PF03151,Pfam
Ca_11913,PF03343,Pfam
Ca_11914,PF03141,Pfam
Ca_11915,PF05761,Pfam
Ca_11916,PF00069,Pfam
Ca_11916,PF00560,Pfam
Ca_11916,PF12799,Pfam
Ca_11916,PF13855,Pfam
Ca_11917,PF00249,Pfam
Ca_11918,PF02545,Pfam
Ca_11919,PF08392,Pfam
Ca_11919,PF08541,Pfam
Ca_11920,PF00083,Pfam
Ca_11921,PF00505,Pfam
Ca_11921,PF03531,Pfam
Ca_11921,PF08512,Pfam
Ca_11923,PF01535,Pfam
Ca_11923,PF13812,Pfam
Ca_11925,PF00646,Pfam
Ca_11925,PF01167,Pfam
Ca_11927,PF01535,Pfam
Ca_11927,PF13041,Pfam
Ca_11928,PF00294,Pfam
Ca_11929,PF00227,Pfam
Ca_11929,PF10584,Pfam
Ca_11931,PF06507,Pfam
Ca_11932,PF02362,Pfam
Ca_11932,PF06507,Pfam
Ca_11935,PF00514,Pfam
Ca_11935,PF06507,Pfam
Ca_11936,PF02362,Pfam
Ca_11938,PF00226,Pfam
Ca_11939,PF01370,Pfam
Ca_11940,PF01370,Pfam
Ca_11941,PF01197,Pfam
Ca_11942,PF03492,Pfam
Ca_11943,PF06090,Pfam
Ca_11944,PF00650,Pfam
Ca_11944,PF03765,Pfam
Ca_11946,PF01370,Pfam
Ca_11947,PF03798,Pfam
Ca_11948,PF00141,Pfam
Ca_11948,PF00400,Pfam
Ca_11948,PF01926,Pfam
Ca_11948,PF04158,Pfam
Ca_11948,PF13167,Pfam
Ca_11949,PF05920,Pfam
Ca_11949,PF07526,Pfam
Ca_11950,PF01301,Pfam
Ca_11951,PF00085,Pfam
Ca_11952,PF10607,Pfam
Ca_11953,PF01018,Pfam
Ca_11953,PF01926,Pfam
Ca_11954,PF00847,Pfam
Ca_11955,PF00892,Pfam
Ca_11956,PF00112,Pfam
Ca_11956,PF08246,Pfam
Ca_11957,PF05142,Pfam
Ca_11958,PF00643,Pfam
Ca_11960,PF13355,Pfam
Ca_11961,PF10280,Pfam
Ca_11962,PF12697,Pfam
Ca_11963,PF00562,Pfam
Ca_11963,PF04560,Pfam
Ca_11963,PF04561,Pfam
Ca_11963,PF04563,Pfam
Ca_11963,PF04565,Pfam
Ca_11963,PF04566,Pfam
Ca_11963,PF04567,Pfam
Ca_11965,PF01593,Pfam
Ca_11965,PF04433,Pfam
Ca_11966,PF07250,Pfam
Ca_11966,PF09118,Pfam
Ca_11967,PF00572,Pfam
Ca_11968,PF00125,Pfam
Ca_11969,PF06217,Pfam
Ca_11970,PF00170,Pfam
Ca_11971,PF00067,Pfam
Ca_11972,PF00572,Pfam
Ca_11973,PF00612,Pfam
Ca_11973,PF00929,Pfam
Ca_11973,PF13178,Pfam
Ca_11974,PF00270,Pfam
Ca_11974,PF00271,Pfam
Ca_11974,PF00575,Pfam
Ca_11974,PF04408,Pfam
Ca_11974,PF07717,Pfam
Ca_11975,PF03141,Pfam
Ca_11976,PF02309,Pfam
Ca_11976,PF02362,Pfam
Ca_11976,PF06507,Pfam
Ca_11977,PF02519,Pfam
Ca_11978,PF05911,Pfam
Ca_11979,PF00098,Pfam
Ca_11979,PF03159,Pfam
Ca_11980,PF01661,Pfam
Ca_11980,PF11969,Pfam
Ca_11980,PF13671,Pfam
Ca_11981,PF12776,Pfam
Ca_11983,PF03134,Pfam
Ca_11984,PF04189,Pfam
Ca_11986,PF00403,Pfam
Ca_11988,PF00349,Pfam
Ca_11988,PF03727,Pfam
Ca_11989,PF01217,Pfam
Ca_11991,PF02704,Pfam
Ca_11993,PF00314,Pfam
Ca_11993,PF05003,Pfam
Ca_11993,PF11961,Pfam
Ca_11994,PF00183,Pfam
Ca_11994,PF13589,Pfam
Ca_11997,PF00168,Pfam
Ca_11998,PF03635,Pfam
Ca_12000,PF00657,Pfam
Ca_12002,PF00657,Pfam
Ca_12003,PF00657,Pfam
Ca_12004,PF00657,Pfam
Ca_12006,PF05383,Pfam
Ca_12007,PF00107,Pfam
Ca_12007,PF08240,Pfam
Ca_12008,PF05055,Pfam
Ca_12009,PF01357,Pfam
Ca_12009,PF03330,Pfam
Ca_12010,PF01399,Pfam
Ca_12010,PF08375,Pfam
Ca_12011,PF01535,Pfam
Ca_12011,PF03161,Pfam
Ca_12012,PF13639,Pfam
Ca_12013,PF00069,Pfam
Ca_12013,PF13499,Pfam
Ca_12014,PF05347,Pfam
Ca_12017,PF00085,Pfam
Ca_12018,PF00043,Pfam
Ca_12018,PF02798,Pfam
Ca_12019,PF00128,Pfam
Ca_12019,PF07821,Pfam
Ca_12020,PF00326,Pfam
Ca_12020,PF02897,Pfam
Ca_12022,PF00394,Pfam
Ca_12022,PF07731,Pfam
Ca_12022,PF07732,Pfam
Ca_12023,PF00240,Pfam
Ca_12025,PF00501,Pfam
Ca_12025,PF13193,Pfam
Ca_12026,PF01073,Pfam
Ca_12026,PF14934,Pfam
Ca_12027,PF00069,Pfam
Ca_12028,PF00504,Pfam
Ca_12030,PF04418,Pfam
Ca_12031,PF00176,Pfam
Ca_12031,PF00271,Pfam
Ca_12031,PF13839,Pfam
Ca_12032,PF05699,Pfam
Ca_12034,PF01650,Pfam
Ca_12036,PF01650,Pfam
Ca_12037,PF01650,Pfam
Ca_12038,PF00170,Pfam
Ca_12039,PF04182,Pfam
Ca_12041,PF10250,Pfam
Ca_12042,PF01712,Pfam
Ca_12043,PF12697,Pfam
Ca_12044,PF02362,Pfam
Ca_12045,PF03467,Pfam
Ca_12046,PF03552,Pfam
Ca_12047,PF13855,Pfam
Ca_12048,PF00657,Pfam
Ca_12049,PF00657,Pfam
Ca_12050,PF00076,Pfam
Ca_12050,PF13893,Pfam
Ca_12050,PF14259,Pfam
Ca_12051,PF04669,Pfam
Ca_12052,PF13417,Pfam
Ca_12053,PF08241,Pfam
Ca_12054,PF00931,Pfam
Ca_12054,PF13855,Pfam
Ca_12055,PF01490,Pfam
Ca_12056,PF06803,Pfam
Ca_12057,PF01119,Pfam
Ca_12057,PF13589,Pfam
Ca_12059,PF13653,Pfam
Ca_12062,PF00069,Pfam
Ca_12064,PF03083,Pfam
Ca_12066,PF00389,Pfam
Ca_12066,PF02826,Pfam
Ca_12068,PF07738,Pfam
Ca_12071,PF00759,Pfam
Ca_12073,PF00782,Pfam
Ca_12073,PF09192,Pfam
Ca_12074,PF00244,Pfam
Ca_12075,PF00759,Pfam
Ca_12077,PF07065,Pfam
Ca_12079,PF00069,Pfam
Ca_12083,PF00650,Pfam
Ca_12083,PF03765,Pfam
Ca_12084,PF00685,Pfam
Ca_12086,PF00022,Pfam
Ca_12086,PF00646,Pfam
Ca_12087,PF00400,Pfam
Ca_12088,PF01241,Pfam
Ca_12089,PF01388,Pfam
Ca_12090,PF01565,Pfam
Ca_12090,PF08031,Pfam
Ca_12092,PF00201,Pfam
Ca_12093,PF13921,Pfam
Ca_12094,PF01066,Pfam
Ca_12096,PF00931,Pfam
Ca_12098,PF00571,Pfam
Ca_12098,PF00654,Pfam
Ca_12099,PF00201,Pfam
Ca_12100,PF00201,Pfam
Ca_12101,PF03106,Pfam
Ca_12102,PF00069,Pfam
Ca_12102,PF00560,Pfam
Ca_12102,PF08263,Pfam
Ca_12102,PF13516,Pfam
Ca_12102,PF13855,Pfam
Ca_12103,PF01398,Pfam
Ca_12103,PF13012,Pfam
Ca_12104,PF13857,Pfam
Ca_12105,PF00515,Pfam
Ca_12105,PF07719,Pfam
Ca_12105,PF13414,Pfam
Ca_12106,PF02204,Pfam
Ca_12107,PF01432,Pfam
Ca_12108,PF05697,Pfam
Ca_12109,PF05811,Pfam
Ca_12110,PF00560,Pfam
Ca_12110,PF08263,Pfam
Ca_12110,PF12799,Pfam
Ca_12110,PF13855,Pfam
Ca_12111,PF00150,Pfam
Ca_12112,PF04043,Pfam
Ca_12113,PF02852,Pfam
Ca_12113,PF12796,Pfam
Ca_12114,PF01779,Pfam
Ca_12115,PF00070,Pfam
Ca_12116,PF01779,Pfam
Ca_12117,PF00070,Pfam
Ca_12117,PF02852,Pfam
Ca_12117,PF07992,Pfam
Ca_12119,PF04043,Pfam
Ca_12120,PF04043,Pfam
Ca_12121,PF01095,Pfam
Ca_12121,PF04043,Pfam
Ca_12122,PF00394,Pfam
Ca_12122,PF07731,Pfam
Ca_12122,PF07732,Pfam
Ca_12123,PF02597,Pfam
Ca_12125,PF00251,Pfam
Ca_12125,PF08244,Pfam
Ca_12125,PF11837,Pfam
Ca_12126,PF02358,Pfam
Ca_12128,PF02358,Pfam
Ca_12131,PF00013,Pfam
Ca_12132,PF00106,Pfam
Ca_12133,PF07714,Pfam
Ca_12134,PF00069,Pfam
Ca_12136,PF03092,Pfam
Ca_12137,PF01535,Pfam
Ca_12137,PF13041,Pfam
Ca_12137,PF13812,Pfam
Ca_12139,PF01535,Pfam
Ca_12139,PF13041,Pfam
Ca_12141,PF13912,Pfam
Ca_12142,PF00083,Pfam
Ca_12143,PF04484,Pfam
Ca_12144,PF12819,Pfam
Ca_12145,PF00022,Pfam
Ca_12145,PF07714,Pfam
Ca_12147,PF12819,Pfam
Ca_12148,PF12819,Pfam
Ca_12149,PF12819,Pfam
Ca_12150,PF00022,Pfam
Ca_12150,PF12819,Pfam
Ca_12152,PF00685,Pfam
Ca_12153,PF12819,Pfam
Ca_12154,PF01535,Pfam
Ca_12154,PF13041,Pfam
Ca_12155,PF01070,Pfam
Ca_12156,PF01916,Pfam
Ca_12158,PF04749,Pfam
Ca_12159,PF04511,Pfam
Ca_12160,PF04564,Pfam
Ca_12160,PF07714,Pfam
Ca_12161,PF04564,Pfam
Ca_12161,PF07714,Pfam
Ca_12162,PF00781,Pfam
Ca_12163,PF01145,Pfam
